timestamp,timer_running,timer_value,session_type
2026-02-04T07:29:01.751Z,false,00:00,unknown
2026-02-04T08:03:33.669Z,false,00:00,unknown
2026-02-04T08:57:49.620Z,false,00:00,unknown
2026-02-04T09:56:32.402Z,false,00:00,unknown
2026-02-04T10:48:26.987Z,false,00:00,unknown
2026-02-04T11:23:47.005Z,false,00:00,unknown
2026-02-04T11:54:20.010Z,false,00:00,unknown
2026-02-04T13:00:05.387Z,false,00:00,unknown
2026-02-04T14:07:21.860Z,false,00:00,unknown
2026-02-04T14:58:57.788Z,false,00:00,unknown
2026-02-04T15:55:02.996Z,true,18:05,unknown
2026-02-04T16:53:18.979Z,false,00:00,unknown
2026-02-04T17:43:25.410Z,false,00:00,unknown
2026-02-04T18:29:20.821Z,true,13:26,unknown
2026-02-04T19:29:02.279Z,true,13:58,work
2026-02-04T20:01:32.512Z,true,13:09,unknown
2026-02-04T20:50:07.426Z,true,00:05,breakTime
2026-02-04T21:23:20.323Z,true,22:17,work
2026-02-04T21:53:11.156Z,false,00:00,unknown
2026-02-04T22:24:05.695Z,true,18:02,unknown
2026-02-04T22:52:34.601Z,false,00:00,unknown
2026-02-04T23:22:47.397Z,false,00:00,unknown
2026-02-04T23:50:06.784Z,true,09:03,unknown
2026-02-05T01:03:34.775Z,true,24:58,work
2026-02-05T03:40:11.528Z,false,00:00,unknown
2026-02-05T05:08:50.752Z,false,00:00,unknown
2026-02-05T06:10:51.534Z,false,00:00,unknown
2026-02-05T07:17:21.861Z,false,00:00,unknown
2026-02-05T08:00:56.396Z,false,00:00,unknown
2026-02-05T08:58:26.023Z,false,00:00,unknown
2026-02-05T09:57:03.800Z,false,00:00,unknown
2026-02-05T10:52:17.604Z,false,00:00,unknown
2026-02-05T11:31:34.311Z,false,00:00,unknown
2026-02-05T12:00:21.258Z,false,00:00,work
2026-02-05T13:24:28.706Z,false,00:00,unknown
2026-02-05T14:25:52.219Z,true,03:13,work
2026-02-05T15:10:57.123Z,false,00:00,unknown
2026-02-05T15:59:00.451Z,false,00:00,unknown
2026-02-05T17:01:37.283Z,false,00:00,unknown
2026-02-05T17:58:29.739Z,true,14:46,unknown
2026-02-05T19:01:10.784Z,true,16:47,unknown
2026-02-05T19:43:59.634Z,true,04:19,unknown
2026-02-05T20:16:35.592Z,true,02:22,unknown
2026-02-05T20:54:03.173Z,true,00:59,breakTime
2026-02-05T21:28:16.805Z,true,00:23,unknown
2026-02-05T21:55:43.813Z,false,00:00,unknown
2026-02-05T22:32:52.851Z,false,00:00,unknown
2026-02-05T22:59:10.864Z,false,00:00,unknown
2026-02-05T23:33:40.163Z,false,00:00,unknown
2026-02-05T23:54:56.028Z,false,00:00,unknown
2026-02-06T02:12:06.838Z,false,00:00,unknown
2026-02-06T04:24:04.062Z,false,00:00,unknown
2026-02-06T05:35:42.467Z,false,00:00,unknown
2026-02-06T06:32:20.870Z,false,00:00,unknown
2026-02-06T07:31:43.161Z,false,00:00,unknown
2026-02-06T08:05:15.735Z,false,00:00,unknown
2026-02-06T08:59:42.305Z,false,00:00,unknown
2026-02-06T09:56:21.408Z,false,00:00,unknown
2026-02-06T10:49:03.612Z,false,00:00,unknown
2026-02-06T11:23:28.622Z,false,00:00,unknown
2026-02-06T11:54:07.998Z,false,00:00,unknown
2026-02-06T12:58:56.312Z,false,00:00,unknown
2026-02-06T14:05:26.486Z,false,00:00,unknown
2026-02-06T14:56:52.861Z,true,04:07,unknown
2026-02-06T15:49:40.918Z,true,11:55,unknown
2026-02-06T16:29:36.961Z,true,02:27,unknown
2026-02-06T17:24:07.190Z,true,18:01,unknown
2026-02-06T18:05:44.002Z,false,00:00,unknown
2026-02-06T19:06:30.025Z,true,02:56,work
2026-02-06T19:48:44.904Z,true,21:06,unknown
2026-02-06T20:18:35.305Z,true,22:01,unknown
2026-02-06T20:54:48.787Z,true,16:04,work
2026-02-06T21:32:23.117Z,true,08:44,unknown
2026-02-06T21:55:50.412Z,true,16:52,unknown
2026-02-06T22:30:00.035Z,true,14:02,work
2026-02-06T22:53:15.432Z,true,45:56,unknown
2026-02-06T23:22:55.926Z,true,16:17,unknown
2026-02-06T23:49:00.141Z,false,00:00,unknown
2026-02-07T00:52:28.350Z,false,00:00,unknown
2026-02-07T03:22:21.917Z,false,00:00,unknown
2026-02-07T04:51:07.994Z,false,00:00,unknown
2026-02-07T05:35:13.018Z,false,00:00,unknown
2026-02-07T06:07:04.414Z,false,00:00,unknown
2026-02-07T07:01:16.631Z,false,00:00,unknown
2026-02-07T07:40:45.152Z,false,00:00,unknown
2026-02-07T07:59:07.840Z,false,00:00,unknown
2026-02-07T08:44:56.175Z,false,00:00,unknown
2026-02-07T09:15:40.727Z,false,00:00,unknown
2026-02-07T09:48:24.353Z,false,00:00,unknown
2026-02-07T10:01:42.873Z,false,00:00,unknown
2026-02-07T10:41:07.422Z,false,00:00,unknown
2026-02-07T11:00:26.972Z,false,00:00,unknown
2026-02-07T11:31:50.214Z,false,00:00,unknown
2026-02-07T11:50:53.449Z,false,00:00,unknown
2026-02-07T12:27:36.174Z,false,00:00,unknown
2026-02-07T13:27:13.189Z,false,00:00,unknown
2026-02-07T14:00:49.157Z,false,00:00,unknown
2026-02-07T14:37:49.416Z,false,00:00,unknown
2026-02-07T14:58:42.652Z,false,00:00,unknown
2026-02-07T15:35:03.344Z,false,00:00,unknown
2026-02-07T15:54:52.041Z,false,00:00,unknown
2026-02-07T16:32:34.137Z,false,00:00,unknown
2026-02-07T17:00:02.366Z,false,00:00,unknown
2026-02-07T17:35:45.864Z,false,00:00,unknown
2026-02-07T17:56:17.731Z,false,00:00,unknown
2026-02-07T18:43:03.727Z,false,00:00,unknown
2026-02-07T19:13:38.811Z,false,00:00,unknown
2026-02-07T19:39:37.626Z,false,00:00,unknown
2026-02-07T19:54:41.985Z,false,00:00,unknown
2026-02-07T20:28:34.153Z,false,00:00,unknown
2026-02-07T20:54:46.936Z,false,00:00,unknown
2026-02-07T21:28:31.704Z,false,00:00,unknown
2026-02-07T21:52:38.011Z,false,00:00,unknown
2026-02-07T22:20:52.607Z,false,00:00,unknown
2026-02-07T22:51:02.593Z,false,00:00,unknown
2026-02-07T23:20:36.761Z,false,00:00,unknown
2026-02-07T23:52:42.864Z,false,00:00,unknown
2026-02-08T02:09:35.612Z,false,00:00,unknown
2026-02-08T04:39:24.640Z,false,00:00,unknown
2026-02-08T05:50:41.956Z,false,00:00,unknown
2026-02-08T06:38:36.630Z,false,00:00,unknown
2026-02-08T07:27:24.057Z,false,00:00,unknown
2026-02-08T07:58:42.348Z,false,00:00,unknown
2026-02-08T08:45:20.092Z,false,00:00,unknown
2026-02-08T09:16:05.069Z,false,00:00,unknown
2026-02-08T09:49:08.098Z,false,00:00,unknown
2026-02-08T10:13:05.886Z,false,00:00,unknown
2026-02-08T10:49:12.858Z,false,00:00,unknown
2026-02-08T11:11:55.705Z,false,00:00,unknown
2026-02-08T11:39:13.885Z,false,00:00,unknown
2026-02-08T11:55:19.849Z,false,00:00,unknown
2026-02-08T12:56:50.143Z,false,00:00,unknown
2026-02-08T13:50:34.603Z,false,00:00,unknown
2026-02-08T14:18:57.939Z,false,00:00,unknown
2026-02-08T14:50:10.223Z,false,00:00,unknown
2026-02-08T15:15:24.211Z,false,00:00,unknown
2026-02-08T15:45:34.764Z,false,00:00,unknown
2026-02-08T16:02:09.782Z,false,00:00,unknown
2026-02-08T16:46:36.085Z,false,00:00,unknown
2026-02-08T17:14:32.069Z,false,00:00,unknown
2026-02-08T17:47:11.468Z,false,00:00,unknown
2026-02-08T18:16:43.405Z,false,00:00,unknown
2026-02-08T18:57:36.373Z,false,00:00,unknown
2026-02-08T19:33:25.215Z,false,00:00,unknown
2026-02-08T19:51:05.167Z,false,00:00,unknown
2026-02-08T20:16:50.157Z,false,00:00,unknown
2026-02-08T20:47:30.531Z,false,00:00,unknown
2026-02-08T21:14:20.076Z,false,00:00,unknown
2026-02-08T21:45:56.897Z,false,00:00,unknown
2026-02-08T22:01:37.075Z,false,00:00,unknown
2026-02-08T22:42:49.397Z,false,00:00,unknown
2026-02-08T23:03:59.675Z,false,00:00,unknown
2026-02-08T23:44:13.849Z,false,00:00,unknown
2026-02-09T00:01:30.478Z,false,00:00,unknown
2026-02-09T03:16:57.676Z,false,00:00,unknown
2026-02-09T05:14:02.290Z,false,00:00,unknown
2026-02-09T06:17:58.270Z,false,00:00,unknown
2026-02-09T07:35:50.125Z,false,00:00,unknown
2026-02-09T08:28:14.774Z,false,00:00,unknown
2026-02-09T09:36:21.039Z,false,00:00,unknown
2026-02-09T10:40:03.801Z,false,00:00,unknown
2026-02-09T11:32:48.060Z,false,00:00,unknown
2026-02-09T12:06:52.854Z,false,00:00,unknown
2026-02-09T13:47:05.565Z,false,00:00,unknown
2026-02-09T14:43:17.408Z,false,00:00,unknown
2026-02-09T15:39:29.480Z,false,00:00,unknown
2026-02-09T17:37:36.695Z,true,15:43,unknown
2026-02-09T18:35:51.483Z,true,18:06,unknown
2026-02-09T19:50:54.400Z,true,04:03,unknown
2026-02-09T20:31:13.265Z,true,20:34,unknown
2026-02-09T21:10:09.239Z,false,00:00,unknown
2026-02-09T21:56:44.144Z,false,00:00,unknown
2026-02-09T22:44:38.291Z,true,24:03,work
2026-02-09T23:23:42.839Z,false,00:00,unknown
2026-02-10T00:00:24.539Z,false,00:00,unknown
2026-02-10T03:23:36.038Z,false,00:00,unknown
2026-02-10T05:16:31.464Z,false,00:00,unknown
2026-02-10T06:38:43.800Z,false,00:00,unknown
2026-02-10T07:43:58.914Z,false,00:00,unknown
2026-02-10T08:32:38.977Z,false,00:00,unknown
2026-02-10T09:39:12.073Z,false,00:00,unknown
2026-02-10T10:37:48.351Z,false,00:00,unknown
2026-02-10T11:36:15.996Z,false,00:00,unknown
2026-02-10T12:36:02.907Z,false,00:00,unknown
2026-02-10T14:06:08.329Z,false,00:00,unknown
2026-02-10T15:19:48.497Z,false,00:00,unknown
2026-02-10T16:34:47.973Z,true,04:25,breakTime
2026-02-10T17:40:01.688Z,true,22:40,work
2026-02-10T18:41:59.771Z,false,00:00,unknown
2026-02-10T19:47:24.928Z,false,00:00,unknown
2026-02-10T20:30:39.060Z,false,00:00,unknown
2026-02-10T21:24:29.809Z,true,10:18,work
2026-02-10T22:07:06.144Z,true,03:36,breakTime
2026-02-10T22:59:41.755Z,false,00:00,unknown
2026-02-10T23:50:17.529Z,true,09:48,unknown
2026-02-11T01:14:57.338Z,false,00:00,breakTime
2026-02-11T04:05:15.963Z,false,00:00,unknown
2026-02-11T05:44:16.402Z,false,00:00,unknown
2026-02-11T06:44:48.098Z,false,00:00,unknown
2026-02-11T07:42:52.057Z,false,00:00,unknown
2026-02-11T08:30:02.018Z,false,00:00,unknown
2026-02-11T09:31:43.834Z,false,00:00,unknown
2026-02-11T10:30:30.995Z,false,00:00,unknown
2026-02-11T11:27:57.400Z,false,00:00,unknown
2026-02-11T12:05:43.033Z,false,00:00,unknown
2026-02-11T13:47:20.493Z,false,00:00,unknown
2026-02-11T14:44:22.813Z,true,15:43,unknown
2026-02-11T15:43:21.619Z,true,10:32,unknown
2026-02-11T16:45:34.709Z,true,09:06,work
2026-02-11T17:44:43.919Z,true,11:14,work
2026-02-11T18:42:03.164Z,false,00:00,unknown
2026-02-11T19:43:42.428Z,false,00:00,unknown
2026-02-11T20:22:44.573Z,false,00:00,unknown
2026-02-11T21:02:19.678Z,false,00:00,unknown
2026-02-11T21:46:09.642Z,false,00:00,unknown
2026-02-11T22:15:34.348Z,true,01:56,unknown
2026-02-11T22:53:58.244Z,false,00:00,unknown
2026-02-11T23:31:18.986Z,false,00:00,unknown
2026-02-11T23:59:19.145Z,false,00:00,unknown
2026-02-12T03:15:53.757Z,false,00:00,unknown
2026-02-12T05:10:32.390Z,false,00:00,unknown
2026-02-12T06:15:52.620Z,false,00:00,unknown
2026-02-12T07:31:14.076Z,false,00:00,unknown
2026-02-12T08:05:29.201Z,false,00:00,unknown
2026-02-12T09:03:53.873Z,false,00:00,unknown
2026-02-12T10:04:14.540Z,false,00:00,unknown
2026-02-12T11:04:16.662Z,false,00:00,unknown
2026-02-12T11:52:27.277Z,false,00:00,unknown
2026-02-12T12:56:34.022Z,false,00:00,unknown
2026-02-12T14:13:01.580Z,false,00:00,unknown
2026-02-12T15:09:10.081Z,false,00:00,unknown
2026-02-12T16:08:56.455Z,false,00:00,unknown
2026-02-12T17:16:48.500Z,false,00:00,unknown
2026-02-12T18:10:49.481Z,false,00:00,unknown
2026-02-12T19:29:11.762Z,false,00:00,unknown
2026-02-12T19:58:52.510Z,false,00:00,unknown
2026-02-12T20:46:21.077Z,false,00:00,unknown
2026-02-12T21:19:21.059Z,false,00:00,unknown
2026-02-12T21:54:43.820Z,false,00:00,breakTime
2026-02-12T22:33:59.836Z,false,00:00,unknown
2026-02-12T23:01:10.040Z,false,00:00,unknown
2026-02-12T23:40:12.482Z,false,00:00,unknown
2026-02-13T00:01:35.792Z,false,00:00,unknown
2026-02-13T03:17:47.856Z,false,00:00,unknown
2026-02-13T05:04:33.406Z,false,00:00,unknown
2026-02-13T06:12:02.598Z,false,00:00,unknown
2026-02-13T07:16:39.352Z,false,00:00,unknown
2026-02-13T08:00:21.741Z,false,00:00,unknown
2026-02-13T08:57:04.988Z,false,00:00,unknown
2026-02-13T09:55:39.412Z,false,00:00,unknown
2026-02-13T10:43:38.219Z,false,00:00,unknown
2026-02-13T11:21:07.680Z,false,00:00,unknown
2026-02-13T11:51:55.484Z,false,00:00,unknown
2026-02-13T12:42:48.835Z,false,00:00,unknown
2026-02-13T13:49:52.429Z,false,00:00,unknown
2026-02-13T14:33:46.261Z,false,00:00,unknown
2026-02-13T15:24:36.899Z,false,00:00,unknown
2026-02-13T16:07:46.456Z,false,00:00,unknown
2026-02-13T17:05:45.742Z,false,00:00,unknown
2026-02-13T17:54:31.356Z,false,00:00,unknown
2026-02-13T18:51:59.870Z,true,07:27,unknown
2026-02-13T19:38:16.018Z,true,22:17,work
2026-02-13T20:04:54.914Z,true,00:49,unknown
2026-02-13T20:54:37.082Z,false,00:00,unknown
2026-02-13T21:36:10.606Z,false,00:00,unknown
2026-02-13T22:03:21.051Z,false,00:00,unknown
2026-02-13T22:49:50.208Z,false,00:00,unknown
2026-02-13T23:20:00.722Z,false,00:00,unknown
2026-02-13T23:50:12.531Z,false,00:00,unknown
2026-02-14T01:03:55.763Z,false,00:00,unknown
2026-02-14T03:36:02.524Z,false,00:00,unknown
2026-02-14T05:01:09.241Z,false,00:00,unknown
2026-02-14T05:55:47.091Z,false,00:00,unknown
2026-02-14T06:52:38.855Z,false,00:00,unknown
2026-02-14T07:30:59.881Z,false,00:00,unknown
2026-02-14T07:56:32.799Z,false,00:00,unknown
2026-02-14T08:40:40.891Z,false,00:00,unknown
2026-02-14T09:04:45.532Z,false,00:00,unknown
2026-02-14T09:44:36.650Z,false,00:00,unknown
2026-02-14T10:00:36.642Z,false,00:00,unknown
2026-02-14T10:40:01.564Z,false,00:00,unknown
2026-02-14T11:00:46.449Z,false,00:00,unknown
2026-02-14T11:32:43.509Z,false,00:00,unknown
2026-02-14T11:51:30.586Z,false,00:00,unknown
2026-02-14T12:30:58.252Z,false,00:00,unknown
2026-02-14T13:28:35.426Z,false,00:00,unknown
2026-02-14T14:01:16.059Z,false,00:00,unknown
2026-02-14T14:39:21.617Z,false,00:00,unknown
2026-02-14T14:59:51.013Z,false,00:00,unknown
2026-02-14T15:35:25.656Z,false,00:00,unknown
2026-02-14T15:55:01.866Z,false,00:00,unknown
2026-02-14T16:33:02.670Z,false,00:00,unknown
2026-02-14T16:59:43.936Z,false,00:00,unknown
2026-02-14T17:35:45.182Z,false,00:00,unknown
2026-02-14T17:55:22.476Z,false,00:00,unknown
2026-02-14T18:39:34.671Z,false,00:00,unknown
2026-02-14T19:05:06.689Z,false,00:00,unknown
2026-02-14T19:34:37.853Z,false,00:00,unknown
2026-02-14T19:51:53.724Z,false,00:00,unknown
2026-02-14T20:18:38.026Z,false,00:00,unknown
2026-02-14T20:46:23.521Z,false,00:00,unknown
2026-02-14T21:02:13.922Z,false,00:00,unknown
2026-02-14T21:36:12.601Z,false,00:00,unknown
2026-02-14T21:55:02.844Z,false,00:00,unknown
2026-02-14T22:27:01.351Z,false,00:00,unknown
2026-02-14T22:52:58.241Z,false,00:00,unknown
2026-02-14T23:20:33.776Z,false,00:00,unknown
2026-02-14T23:44:16.598Z,false,00:00,unknown
2026-02-14T23:59:48.886Z,false,00:00,unknown
2026-02-15T03:17:38.712Z,false,00:00,unknown
2026-02-15T05:05:11.763Z,false,00:00,unknown
2026-02-15T06:07:04.828Z,false,00:00,unknown
2026-02-15T07:06:36.555Z,false,00:00,unknown
2026-02-15T07:48:57.464Z,false,00:00,unknown
2026-02-15T08:17:04.803Z,false,00:00,unknown
2026-02-15T08:53:19.272Z,false,00:00,unknown
2026-02-15T09:28:39.253Z,false,00:00,unknown
2026-02-15T09:56:47.371Z,false,00:00,unknown
2026-02-15T10:35:22.612Z,false,00:00,unknown
2026-02-15T10:58:52.307Z,false,00:00,unknown
2026-02-15T11:31:39.501Z,false,00:00,unknown
2026-02-15T11:51:18.085Z,false,00:00,unknown
2026-02-15T12:31:57.396Z,false,00:00,unknown
2026-02-15T13:30:15.215Z,false,00:00,unknown
2026-02-15T14:02:38.522Z,false,00:00,unknown
2026-02-15T14:41:45.144Z,false,00:00,unknown
2026-02-15T15:01:31.951Z,false,00:00,unknown
2026-02-15T15:36:26.532Z,false,00:00,unknown
2026-02-15T15:56:15.867Z,false,00:00,unknown
2026-02-15T16:38:08.499Z,false,00:00,unknown
2026-02-15T17:02:10.443Z,false,00:00,unknown
2026-02-15T17:37:35.499Z,false,00:00,unknown
2026-02-15T17:57:32.056Z,false,00:00,unknown
2026-02-15T18:49:57.368Z,false,00:00,unknown
2026-02-15T19:17:08.683Z,false,00:00,unknown
2026-02-15T19:42:47.624Z,false,00:00,unknown
2026-02-15T19:57:30.381Z,false,00:00,unknown
2026-02-15T20:37:13.292Z,false,00:00,unknown
2026-02-15T20:58:32.145Z,false,00:00,unknown
2026-02-15T21:33:53.725Z,false,00:00,unknown
2026-02-15T21:53:51.876Z,false,00:00,unknown
2026-02-15T22:22:47.309Z,false,00:00,unknown
2026-02-15T22:50:18.190Z,false,00:00,unknown
2026-02-15T23:15:46.554Z,false,00:00,unknown
2026-02-15T23:45:18.669Z,false,00:00,unknown
2026-02-16T00:01:31.208Z,false,00:00,unknown
2026-02-16T03:15:44.834Z,false,00:00,unknown
2026-02-16T05:12:59.164Z,false,00:00,unknown
2026-02-16T06:16:25.250Z,false,00:00,unknown
2026-02-16T07:33:54.699Z,false,00:00,unknown
2026-02-16T08:07:49.728Z,false,00:00,unknown
2026-02-16T09:06:12.284Z,false,00:00,unknown
2026-02-16T10:09:39.177Z,false,00:00,unknown
2026-02-16T11:08:03.633Z,false,00:00,unknown
2026-02-16T11:53:45.585Z,false,00:00,unknown
2026-02-16T13:00:16.705Z,false,00:00,unknown
2026-02-16T14:09:39.171Z,false,00:00,unknown
2026-02-16T15:01:30.498Z,false,00:00,unknown
2026-02-16T15:53:38.460Z,false,00:00,unknown
2026-02-16T16:41:00.687Z,false,00:00,unknown
2026-02-16T17:26:29.344Z,false,00:00,unknown
2026-02-16T18:04:21.099Z,false,00:00,unknown
2026-02-16T19:00:35.987Z,false,00:00,unknown
2026-02-16T19:39:15.733Z,false,00:00,unknown
2026-02-16T19:59:42.028Z,false,00:00,unknown
2026-02-16T20:42:45.402Z,false,00:00,unknown
2026-02-16T21:03:47.832Z,false,00:00,unknown
2026-02-16T21:41:08.156Z,false,00:00,unknown
2026-02-16T21:59:59.034Z,false,00:00,unknown
2026-02-16T22:41:20.528Z,false,00:00,unknown
2026-02-16T23:04:04.305Z,false,00:00,unknown
2026-02-16T23:41:55.028Z,false,00:00,unknown
2026-02-17T00:01:48.047Z,false,00:00,unknown
2026-02-17T02:54:41.346Z,false,00:00,unknown
2026-02-17T04:53:08.805Z,false,00:00,unknown
2026-02-17T05:55:38.210Z,false,00:00,unknown
2026-02-17T07:04:02.940Z,false,00:00,unknown
2026-02-17T07:56:23.236Z,false,00:00,unknown
2026-02-17T08:55:35.551Z,false,00:00,unknown
2026-02-17T09:54:21.199Z,false,00:00,unknown
2026-02-17T10:44:54.380Z,false,00:00,unknown
2026-02-17T11:29:14.718Z,false,00:00,unknown
2026-02-17T12:02:36.952Z,false,00:00,unknown
2026-02-17T13:37:06.360Z,false,00:00,unknown
2026-02-17T14:32:20.792Z,false,00:00,unknown
2026-02-17T15:31:12.367Z,false,00:00,unknown
2026-02-17T16:34:56.617Z,false,00:00,unknown
2026-02-17T17:39:15.161Z,false,00:00,unknown
2026-02-17T18:35:48.598Z,false,00:00,unknown
2026-02-17T19:33:50.973Z,false,00:00,unknown
2026-02-17T20:04:18.156Z,false,00:00,unknown
2026-02-17T20:53:43.063Z,false,00:00,unknown
2026-02-17T21:34:34.169Z,false,00:00,unknown
2026-02-17T21:59:43.039Z,false,00:00,unknown
2026-02-17T22:45:44.866Z,false,00:00,unknown
2026-02-17T23:15:02.353Z,false,00:00,unknown
2026-02-17T23:47:45.881Z,true,07:00,work
2026-02-18T00:58:02.287Z,false,00:00,unknown
2026-02-18T03:42:25.651Z,false,00:00,unknown
2026-02-18T05:14:42.101Z,false,00:00,unknown
2026-02-18T06:16:45.573Z,false,00:00,unknown
2026-02-18T07:30:03.961Z,false,00:00,unknown
2026-02-18T08:05:34.563Z,false,00:00,unknown
2026-02-18T09:03:02.625Z,false,00:00,unknown
2026-02-18T10:02:15.481Z,false,00:00,unknown
2026-02-18T11:01:24.991Z,false,00:00,unknown
2026-02-18T11:50:14.016Z,false,00:00,unknown
2026-02-18T12:35:01.587Z,false,00:00,unknown
2026-02-18T13:52:24.790Z,false,00:00,unknown
2026-02-18T14:40:19.380Z,false,00:00,unknown
2026-02-18T15:36:34.899Z,false,00:00,unknown
2026-02-18T16:42:51.934Z,false,00:00,unknown
2026-02-18T17:42:42.920Z,true,17:22,unknown
2026-02-18T18:32:37.617Z,false,00:00,unknown
2026-02-18T19:32:16.615Z,false,00:00,unknown
2026-02-18T20:06:53.322Z,true,09:27,unknown
2026-02-18T20:56:47.385Z,false,00:00,unknown
2026-02-18T21:40:42.152Z,false,00:00,unknown
2026-02-18T22:04:48.550Z,false,00:00,unknown
2026-02-18T22:51:59.607Z,false,00:00,unknown
2026-02-18T23:22:52.178Z,false,00:00,unknown
2026-02-18T23:52:08.103Z,false,00:00,unknown
2026-02-19T01:44:39.115Z,false,00:00,unknown
2026-02-19T04:06:05.516Z,false,00:00,unknown
2026-02-19T05:36:46.833Z,false,00:00,unknown
2026-02-19T06:40:42.435Z,false,00:00,unknown
2026-02-19T07:38:42.005Z,false,00:00,unknown
2026-02-19T08:26:10.688Z,false,00:00,unknown
2026-02-19T09:11:46.647Z,true,18:24,unknown
2026-02-19T10:06:37.892Z,true,00:54,work
2026-02-19T11:05:27.649Z,true,03:21,unknown
2026-02-19T11:52:29.576Z,false,00:00,unknown
2026-02-19T12:54:47.472Z,false,00:00,unknown
2026-02-19T14:09:25.257Z,false,00:00,unknown
2026-02-19T15:07:02.867Z,false,00:00,unknown
2026-02-19T16:01:55.543Z,true,22:53,unknown
2026-02-19T17:08:40.809Z,true,19:20,unknown
2026-02-19T18:04:53.072Z,true,01:31,unknown
2026-02-19T19:07:05.622Z,true,02:30,unknown
2026-02-19T19:49:12.195Z,false,00:00,unknown
2026-02-19T20:18:32.117Z,false,00:00,unknown
2026-02-19T20:53:59.882Z,true,19:07,unknown
2026-02-19T21:32:11.860Z,true,15:21,unknown
2026-02-19T22:00:10.459Z,false,00:00,unknown
2026-02-19T22:45:30.993Z,false,00:00,unknown
2026-02-19T23:16:39.055Z,false,00:00,unknown
2026-02-19T23:48:51.033Z,false,00:00,unknown
2026-02-20T00:54:26.215Z,false,00:00,unknown
2026-02-20T03:32:21.903Z,false,00:00,unknown
2026-02-20T05:05:59.630Z,false,00:00,unknown
2026-02-20T06:07:29.830Z,false,00:00,unknown
2026-02-20T07:13:45.724Z,false,00:00,unknown
2026-02-20T07:58:35.688Z,false,00:00,unknown
2026-02-20T08:53:47.928Z,false,00:00,unknown
2026-02-20T09:39:33.067Z,false,00:00,unknown
2026-02-20T10:21:25.753Z,false,00:00,unknown
2026-02-20T11:02:49.783Z,false,00:00,unknown
2026-02-20T11:42:16.447Z,false,00:00,unknown
2026-02-20T12:02:50.576Z,false,00:00,unknown
2026-02-20T13:21:49.144Z,false,00:00,unknown
2026-02-20T14:09:40.330Z,false,00:00,unknown
2026-02-20T15:00:35.556Z,false,00:00,unknown
2026-02-20T15:49:31.559Z,false,00:00,unknown
2026-02-20T16:22:51.945Z,false,00:00,unknown
2026-02-20T17:05:56.583Z,false,00:00,unknown
2026-02-20T17:54:18.468Z,false,00:00,unknown
2026-02-20T18:49:50.622Z,false,00:00,unknown
2026-02-20T19:29:19.317Z,true,17:32,unknown
2026-02-20T19:56:18.963Z,true,22:06,unknown
2026-02-20T20:39:19.622Z,true,10:17,unknown
2026-02-20T20:59:50.634Z,true,20:32,work
2026-02-20T21:35:14.963Z,false,00:00,unknown
2026-02-20T21:54:43.502Z,false,00:00,unknown
2026-02-20T22:28:05.593Z,false,00:00,unknown
2026-02-20T22:57:29.508Z,false,00:00,unknown
2026-02-20T23:37:11.382Z,false,00:00,unknown
2026-02-20T23:57:31.563Z,false,00:00,unknown
2026-02-21T02:42:07.699Z,false,00:00,unknown
2026-02-21T04:20:15.897Z,false,00:00,unknown
2026-02-21T05:15:31.707Z,false,00:00,unknown
2026-02-21T05:58:55.764Z,false,00:00,unknown
2026-02-21T06:56:15.925Z,false,00:00,unknown
2026-02-21T07:36:39.794Z,false,00:00,unknown
2026-02-21T07:57:01.664Z,false,00:00,unknown
2026-02-21T08:40:15.374Z,false,00:00,unknown
2026-02-21T09:03:06.656Z,false,00:00,unknown
2026-02-21T09:42:05.585Z,false,00:00,unknown
2026-02-21T09:59:10.293Z,false,00:00,unknown
2026-02-21T10:38:14.403Z,false,00:00,unknown
2026-02-21T10:59:06.221Z,false,00:00,unknown
2026-02-21T11:33:36.763Z,false,00:00,unknown
2026-02-21T11:49:26.491Z,false,00:00,unknown
2026-02-21T12:18:43.961Z,false,00:00,unknown
2026-02-21T13:13:31.827Z,false,00:00,unknown
2026-02-21T13:54:08.662Z,false,00:00,unknown
2026-02-21T14:26:31.428Z,false,00:00,unknown
2026-02-21T14:53:22.809Z,false,00:00,unknown
2026-02-21T15:22:15.525Z,false,00:00,unknown
2026-02-21T15:46:43.850Z,false,00:00,unknown
2026-02-21T16:01:19.654Z,false,00:00,unknown
2026-02-21T16:44:10.109Z,false,00:00,unknown
2026-02-21T17:12:04.308Z,false,00:00,unknown
2026-02-21T17:44:11.204Z,false,00:00,unknown
2026-02-21T18:00:10.105Z,false,00:00,unknown
2026-02-21T18:51:05.163Z,false,00:00,unknown
2026-02-21T19:17:55.878Z,false,00:00,unknown
2026-02-21T19:41:39.920Z,false,00:00,unknown
2026-02-21T19:55:58.024Z,false,00:00,unknown
2026-02-21T20:30:55.742Z,false,00:00,unknown
2026-02-21T20:53:45.773Z,false,00:00,unknown
2026-02-21T21:21:45.398Z,false,00:00,unknown
2026-02-21T21:43:38.405Z,false,00:00,unknown
2026-02-21T21:57:38.538Z,false,00:00,unknown
2026-02-21T22:34:28.698Z,false,00:00,unknown
2026-02-21T22:55:49.302Z,false,00:00,unknown
2026-02-21T23:28:57.216Z,false,00:00,unknown
2026-02-21T23:50:02.358Z,false,00:00,unknown
2026-02-22T01:05:26.984Z,false,00:00,unknown
